SaleID,price
200000,1239.3745
200001,1886.9233
200002,8759.645
200003,1314.4797
200004,2021.7389
200005,1291.1442
200006,455.83704
200007,3654.075
200008,12589.396
200009,567.9114
200010,576.9633
200011,2644.9568
200012,5961.4673
200013,8240.635
200014,2455.4365
200015,261.26355
200016,1802.4645
200017,8094.882
200018,6679.929
200019,767.66254
200020,24287.281
200021,7254.966
200022,1994.5851
200023,1569.1963
200024,812.7902
200025,8532.689
200026,649.0402
200027,12726.255
200028,4057.506
200029,7767.062
200030,17812.238
200031,12405.56
200032,581.31085
200033,14320.0625
200034,966.144
200035,1663.0305
200036,14939.066
200037,6397.338
200038,1451.8787
200039,307.86115
200040,601.0397
200041,26137.707
200042,396.3879
200043,7602.5527
200044,18888.57
200045,573.15247
200046,15511.91
200047,16629.44
200048,2117.6306
200049,3213.386
200050,942.77435
200051,4449.578
200052,2912.6685
200053,406.72922
200054,12838.777
200055,10198.659
200056,5898.6323
200057,3650.1316
200058,1228.4779
200059,5123.319
200060,8309.162
200061,1364.6097
200062,5300.611
200063,8484.213
200064,1376.737
200065,1668.1986
200066,487.56952
200067,9915.923
200068,152.70743
200069,17980.018
200070,9421.468
200071,484.5215
200072,6176.211
200073,18616.62
200074,4120.7515
200075,13015.706
200076,2855.1912
200077,414.1579
200078,372.08112
200079,2851.7244
200080,3457.7107
200081,2086.5066
200082,4192.8433
200083,386.36334
200084,1212.7847
200085,1828.5404
200086,6748.8506
200087,3276.2646
200088,2652.1438
200089,41041.25
200090,3007.1655
200091,286.47366
200092,1678.5618
200093,16323.772
200094,6830.3755
200095,5504.004
200096,2346.7988
200097,1231.7516
200098,436.43948
200099,23599.05
200100,21988.389
200101,8191.512
200102,1852.0365
200103,10361.385
200104,5575.69
200105,3643.4475
200106,8507.524
200107,1938.7657
200108,14806.624
200109,8044.271
200110,783.0406
200111,1697.8303
200112,1811.856
200113,867.2717
200114,2309.3604
200115,1309.7288
200116,13689.496
200117,17101.357
200118,63949.543
200119,197.8844
200120,3175.4692
200121,2621.9695
200122,698.82733
200123,2209.4768
200124,53697.188
200125,723.5015
200126,3200.6162
200127,15197.164
200128,1587.2382
200129,5577.498
200130,3685.4626
200131,3172.8662
200132,1311.3286
200133,2837.085
200134,1172.9851
200135,2693.422
