SaleID,price
200000,701.4837
200001,1127.8948
200002,5244.0605
200003,843.6809
200004,1377.7771
200005,1024.8192
200006,303.8431
200007,2342.5613
200008,7952.6616
200009,456.27048
200010,515.41504
200011,1662.0739
200012,3470.3247
200013,5231.821
200014,1636.5239
200015,179.80676
200016,1083.1307
200017,5324.9546
200018,5003.294
200019,423.2111
200020,16436.512
200021,5176.4507
200022,1590.2565
200023,905.61035
200024,512.8549
200025,5137.424
200026,526.8001
200027,8497.433
200028,2995.4155
200029,5202.257
200030,12020.754
200031,6616.086
200032,394.18475
200033,9772.098
200034,552.6878
200035,1160.6339
200036,10758.973
200037,4582.4927
200038,867.1565
200039,216.30855
200040,411.23163
200041,14156.111
200042,266.1708
200043,5463.229
200044,12251.119
200045,511.12988
200046,10764.214
200047,13303.869
200048,1665.606
200049,2025.5371
200050,525.17804
200051,2790.2212
200052,1816.0577
200053,258.4945
200054,7322.663
200055,6106.527
200056,4462.946
200057,2362.8748
200058,779.7632
200059,3428.1956
200060,4976.7007
200061,1034.5955
200062,3586.802
200063,6344.114
200064,1001.5531
200065,1313.2979
200066,394.48828
200067,6707.18
200068,174.76146
200069,12706.831
200070,5841.9595
200071,188.89403
200072,3588.2896
200073,11733.578
200074,2695.631
200075,8639.4
200076,1779.9578
200077,257.16232
200078,296.58582
200079,1836.385
200080,2302.9219
200081,1252.9463
200082,3090.121
200083,336.86694
200084,752.2298
200085,1101.1295
200086,4429.825
200087,2054.794
200088,1598.4274
200089,24191.488
200090,1786.8049
200091,189.57552
200092,1553.1028
200093,11629.212
200094,4978.9546
200095,3640.608
200096,1644.35
200097,843.3415
200098,263.0736
200099,12731.246
200100,16295.235
200101,5343.2065
200102,1128.4381
200103,6890.9414
200104,3483.9795
200105,2020.7358
200106,6155.993
200107,1049.5181
200108,8163.0405
200109,5020.0674
200110,621.1888
200111,1042.9872
200112,1173.8148
200113,452.89856
200114,1395.0653
200115,906.77075
200116,9137.967
200117,9857.031
200118,43550.992
200119,216.30855
200120,2106.142
200121,2037.979
200122,452.07587
200123,1423.9602
200124,33120.582
200125,506.6606
200126,2231.7014
200127,9536.083
200128,1020.30756
200129,3630.385
200130,2388.2717
200131,1832.505
200132,681.4496
200133,1746.5668
200134,783.76355
200135,1696.6226
200136,2460.879
200137,943.95276
200138,6392.269
200139,4510.9727
200140,1258.9674
200141,989.62225
200142,3534.1724
200143,4891.496
200144,836.27277
200145,3971.5981
200146,1783.3285
200147,2539.585
200148,1617.957
200149,164.27463
200150,7190.0107
200151,3375.1885
200152,407.33096
200153,300.7825
200154,5175.103
200155,1822.8696
200156,10706.307
200157,6275.912
200158,6762.911
200159,1893.8473
200160,4934.9033
200161,4261.8887
200162,4263.7085
200163,547.3823
200164,13103.53
200165,11097.46
200166,17169.926
200167,2372.5876
200168,25138.934
200169,533.8345
200170,1576.744
200171,5376.7397
200172,1557.343
200173,21039.7
200174,775.7828
200175,1368.1387
200176,5536.0024
200177,3699.4968
200178,3393.7324
200179,2385.093
200180,644.1733
200181,10601.725
200182,2892.264
200183,1270.1431
200184,1627.1669
200185,2700.735
200186,1917.3435
200187,4848.1206
200188,8108.458
200189,7300.667
200190,2706.476
200191,2383.9395
200192,696.78546
200193,2468.5007
200194,4618.9346
200195,1428.7133
200196,660.5729
200197,16480.121
200198,781.2846
200199,3032.618
200200,438.6388
200201,4798.462
200202,1305.5676
200203,1293.5634
200204,4827.3125
200205,3616.377
200206,684.59174
200207,2575.914
200208,3482.08
200209,806.1756
200210,8539.082
200211,3734.5193
200212,4418.643
200213,5396.6465
200214,15672.756
200215,4875.0522
200216,2199.3362
200217,764.697
200218,6064.182
200219,791.8663
200220,1288.3175
200221,4707.4624
200222,1777.2122
200223,536.99207
200224,11763.615
200225,2290.4172
200226,717.8704
200227,5671.7837
200228,169.43733
200229,4058.1594
200230,4062.3733
200231,2988.9646
200232,648.1924
200233,5200.217
200234,264.57318
200235,5444.9663
200236,3084.822
200237,2939.6118
200238,5102.3403
200239,5329.6196
200240,15631.988
200241,7427.238
200242,2668.506
200243,2106.9058
200244,4255.5503
200245,2972.7622
200246,2980.9011
200247,1261.8969
200248,236.34169
200249,6769.8457
200250,16171.891
200251,6705.4175
200252,505.86435
200253,5845.144
200254,6657.4263
200255,5291.7793
200256,1630.61
200257,7359.143
200258,2484.0051
200259,4699.628
200260,1020.85626
200261,3277.281
200262,1657.4893
200263,6074.7036
200264,3794.5137
200265,3003.3103
200266,740.41547
200267,7883.3584
200268,4479.5884
200269,2858.8225
200270,6530.6753
200271,1816.3456
200272,2003.1732
200273,12948.552
200274,305.32523
200275,11022.782
200276,1332.0269
200277,1795.8656
200278,1349.2744
200279,6423.99
200280,2089.9993
200281,473.29935
200282,7398.4653
200283,4005.3835
200284,373.91873
200285,3839.2595
200286,941.42035
200287,7899.884
200288,8572.724
200289,2304.4678
200290,4375.6357
200291,6747.5986
200292,1791.993
200293,5739.6816
200294,4937.0693
200295,1483.0906
200296,1704.8011
200297,4283.33
200298,944.76135
200299,2604.1187
200300,3042.5254
200301,3244.985
200302,1078.5684
200303,4671.251
200304,1661.4512
200305,2373.0513
200306,1245.1421
200307,11065.003
200308,1045.5665
200309,695.3519
200310,655.45306
200311,756.6972
200312,7016.1646
200313,1211.2743
200314,3802.8655
200315,694.8269
200316,24581.79
200317,1896.0391
200318,447.10355
200319,6107.6772
200320,2432.0703
200321,18666.438
200322,8524.72
200323,932.48785
200324,18545.633
200325,3418.9734
200326,1484.0468
200327,11602.163
200328,589.8201
200329,5245.645
200330,1298.3146
200331,1025.936
200332,6901.2554
200333,746.91296
200334,318.99792
200335,897.6836
200336,1048.9595
200337,671.8063
200338,1111.9851
200339,9179.155
200340,19137.652
200341,2050.8271
200342,3735.773
200343,1144.597
200344,2980.6367
200345,4572.9336
200346,718.011
200347,6702.5635
200348,6749.56
200349,537.129
200350,8425.629
200351,1770.2694
200352,469.4004
200353,922.23517
200354,2566.3752
200355,470.7915
200356,2003.991
200357,895.1314
200358,1788.8096
200359,5333.3623
200360,10962.42
200361,1225.6305
200362,1504.3334
200363,1013.60974
200364,3671.1223
200365,6008.6436
200366,774.4688
200367,4878.972
200368,4812.2617
200369,3838.7427
200370,582.097
200371,6704.896
200372,894.39764
200373,752.5645
200374,602.5864
200375,722.7102
200376,1722.3701
200377,1307.3489
200378,755.24243
200379,1152.7893
200380,411.36966
200381,2183.1174
200382,17185.78
200383,1215.17
200384,1591.5602
200385,617.8291
200386,740.85315
200387,2615.8127
200388,4871.7607
200389,4619.7544
200390,254.90681
200391,2566.931
200392,971.192
200393,1838.7007
200394,2726.4514
200395,149.62746
200396,2228.958
200397,723.32837
200398,1340.5865
200399,544.6237
200400,1319.7992
200401,2607.368
200402,1078.7787
200403,2036.7596
200404,466.49265
200405,478.90936
200406,1218.5751
200407,1001.5531
200408,4397.3574
200409,7651.975
200410,5028.7954
200411,932.3075
200412,12792.5205
200413,7208.4307
200414,2909.0442
200415,5725.1274
200416,4810.9688
200417,966.53577
200418,649.42584
200419,10860.674
200420,12498.192
200421,916.7446
200422,1018.9574
200423,696.3784
200424,35168.926
200425,6133.982
200426,2623.3743
200427,13644.459
200428,1073.5857
200429,3691.6443
200430,2461.836
200431,1738.6727
200432,2792.372
200433,11320.814
200434,473.2523
200435,3405.9543
200436,7127.314
200437,521.93866
200438,216.30855
200439,724.3849
200440,708.6356
200441,779.215
200442,1071.024
200443,3849.9172
200444,970.8048
200445,1959.1572
200446,2897.739
200447,4110.407
200448,8825.088
200449,777.8356
200450,2125.046
200451,828.49524
200452,1927.1392
200453,2067.5432
200454,960.8125
200455,5200.6343
200456,835.99585
200457,836.3453
200458,456.53958
200459,3046.7385
200460,2041.8073
200461,2571.391
200462,4544.552
200463,5328.332
200464,809.58466
200465,4771.3857
200466,1507.6262
200467,2259.6213
200468,1396.818
200469,172.7592
200470,6672.5903
200471,343.25006
200472,5136.6196
200473,29350.783
200474,1057.5685
200475,2624.964
200476,8314.411
200477,3429.1497
200478,3402.2268
200479,858.97644
200480,3999.2012
200481,1144.744
200482,897.6557
200483,1791.7875
200484,1480.7954
200485,3272.9038
200486,3227.9705
200487,5965.2217
200488,670.08887
200489,3679.2761
200490,5531.644
200491,5391.912
200492,13365.075
200493,149.62746
200494,1919.8254
200495,3920.8906
200496,268.23422
200497,307.54523
200498,11508.296
200499,445.68298
200500,4325.697
200501,2720.683
200502,1258.3882
200503,378.29376
200504,1630.5366
200505,4001.327
200506,158.70317
200507,2291.0776
200508,1428.4839
200509,995.7812
200510,4949.85
200511,6538.805
200512,16706.3
200513,10217.789
200514,7093.3916
200515,471.21912
200516,15612.182
200517,5518.742
200518,1445.261
200519,8646.837
200520,1359.4777
200521,17548.672
200522,158.70317
200523,2796.474
200524,5204.819
200525,289.9228
200526,257.38107
200527,3867.7532
200528,2160.623
200529,515.5386
200530,4052.3235
200531,10912.779
200532,1658.009
200533,13553.381
200534,900.73
200535,202.66187
200536,628.72675
200537,711.0813
200538,2942.8386
200539,4349.515
200540,1852.4423
200541,1626.006
200542,1689.6869
200543,3079.1677
200544,375.43616
200545,2067.974
200546,4313.175
200547,2538.9077
200548,2210.0923
200549,9327.509
200550,5555.8438
200551,274.71848
200552,6701.65
200553,216.30855
200554,7978.875
200555,1970.1105
200556,2379.5513
200557,7639.6416
200558,4126.3193
200559,845.6597
200560,1688.128
200561,2754.8872
200562,14631.671
200563,3606.4197
200564,6450.6826
200565,15983.635
200566,6396.865
200567,1351.4052
200568,5414.89
200569,173.66669
200570,1243.754
200571,2397.704
200572,6738.855
200573,12786.983
200574,698.00446
200575,998.7639
200576,649.38824
200577,629.44604
200578,14867.78
200579,152.75626
200580,3416.631
200581,1047.879
200582,3940.6924
200583,591.4239
200584,12415.065
200585,5630.7065
200586,3135.0288
200587,1039.819
200588,2485.6987
200589,1561.9613
200590,251.98936
200591,5728.5
200592,2731.0193
200593,6370.8213
200594,5669.05
200595,611.25104
200596,3084.6768
200597,13729.605
200598,7302.618
200599,2189.6018
200600,4931.113
200601,5858.5156
200602,6339.169
200603,10877.143
200604,6849.077
200605,887.0021
200606,2658.937
200607,4353.681
200608,5349.789
200609,668.7957
200610,5220.6816
200611,8129.574
200612,6253.3877
200613,675.2089
200614,268.47467
200615,764.48987
200616,1826.9705
200617,1838.8749
200618,2184.7493
200619,186.11583
200620,1467.5459
200621,7389.577
200622,3148.8313
200623,13233.173
200624,721.08704
200625,637.1507
200626,1676.4448
200627,4827.4673
200628,3827.6863
200629,4950.994
200630,1524.9441
200631,8410.95
200632,913.167
200633,2518.1086
200634,2275.6309
200635,3328.2522
200636,9369.6
200637,14463.871
200638,994.7435
200639,1251.9808
200640,878.8357
200641,1939.197
200642,567.27783
200643,4067.179
200644,18096.38
200645,1953.7521
200646,4519.758
200647,6561.1753
200648,155.71602
200649,3608.4739
200650,3731.2576
200651,3254.5369
200652,395.57788
200653,3759.8132
200654,1810.577
200655,9989.638
200656,965.0779
200657,3238.4805
200658,5619.3237
200659,2030.4568
200660,3094.6062
200661,5733.5117
200662,1413.3862
200663,1078.5671
200664,1313.7711
200665,3500.1663
200666,1073.5459
200667,9004.174
200668,15068.463
200669,993.17584
200670,5226.9307
200671,876.41504
200672,830.9856
200673,8667.316
200674,3265.7285
200675,3905.8328
200676,4127.4624
200677,6114.8975
200678,1213.7682
200679,1049.5181
200680,4199.2017
200681,1947.5416
200682,2016.0255
200683,149.62746
200684,272.7041
200685,772.13367
200686,2262.7441
200687,1899.5697
200688,470.86984
200689,7181.128
200690,1082.2148
200691,3549.5781
200692,2064.9058
200693,4702.6396
200694,182.96718
200695,301.0198
200696,2569.556
200697,2182.8977
200698,19482.793
200699,330.44525
200700,1166.1721
200701,3979.5
200702,496.10846
200703,4824.41
200704,386.60062
200705,694.7344
200706,2308.1633
200707,953.1382
200708,540.1021
