SaleID,price
200000,1202.3613920380503
200001,1760.3846123520275
200002,8734.202445890056
200003,1222.6719695575698
200004,2003.6102443262666
200005,1305.741367740322
200006,447.7033945348327
200007,3815.898419180611
200008,13194.875256508123
200009,582.7309565186047
200010,631.3921064488195
200011,2632.8558024793365
200012,5849.546696415309
200013,8774.344523268159
200014,2018.0905274062507
200015,268.1699027942138
200016,1845.9019197631196
200017,8597.989899480282
200018,6717.558172849678
200019,714.9258603872695
200020,26694.950703013943
200021,7802.584320180221
200022,2058.111803344297
200023,1532.928472332651
200024,777.8824959255426
200025,9005.507200666169
200026,646.7381305016013
200027,13424.947917555317
200028,4391.908791995252
200029,8234.233865082293
200030,19056.625411627778
200031,12143.114258529866
200032,617.6595325528727
200033,16122.410652674043
200034,933.8920355126609
200035,1659.0723660428268
200036,17043.3499551984
200037,6497.042682609217
200038,1456.9244974012086
200039,341.2164024824896
200040,605.4705981278024
200041,25529.149792182558
200042,470.3352486515432
200043,7479.957727016925
200044,21440.968637352446
200045,597.4148104800122
200046,17535.987756479724
200047,20473.636320102232
200048,2161.260533198858
200049,3090.131212236338
200050,799.5083445819002
200051,4431.309228346263
200052,3071.8708689800524
200053,528.4064625634373
200054,14029.036463841341
200055,10947.720687399986
200056,5818.250289189671
200057,3430.7165581487807
200058,1268.5983120617725
200059,5223.317496994396
200060,9351.255699159923
200061,1336.913442914393
200062,5399.37313937034
200063,8289.80751049663
200064,1421.9632991940985
200065,1605.4648428742976
200066,465.7187470309472
200067,10875.148387833942
200068,135.2752689262078
200069,23493.508848839912
200070,9564.358820854617
200071,458.9742873033705
200072,6629.945124128561
200073,20217.401285858512
200074,3954.065381067512
200075,13237.219997717919
200076,3023.445845922226
200077,460.1376489410602
200078,369.248877921819
200079,2865.2259682550653
200080,3352.4461647759726
200081,2054.654484547066
200082,4234.44786749286
200083,425.4467051217267
200084,1510.9412951960098
200085,1846.423189418325
200086,6831.20939914026
200087,3418.715895225666
200088,2690.622681445935
200089,45133.286594543795
200090,2724.075774309574
200091,242.31608705751884
200092,1716.783447742941
200093,18644.764651629594
200094,6993.2632072825945
200095,5568.294524658308
200096,2362.9279359976385
200097,1210.109370877891
200098,428.36714883012576
200099,20928.624531574555
200100,24131.998549208816
200101,8140.826975274628
200102,1821.9908416355756
200103,11081.595105753215
200104,5836.328048534298
200105,3869.351206273548
200106,9090.739122771538
200107,2023.2911256720436
200108,16378.19571082603
200109,8386.476634695166
200110,892.3710937007183
200111,1931.214928973171
200112,1849.1562251675296
200113,799.8356819190302
200114,2251.113005511232
200115,1312.3125791835514
200116,14872.819527496431
200117,17228.880934514353
200118,62720.386523607085
200119,214.05630720520043
200120,3194.1663448423224
200121,2653.2353844025865
200122,686.5126847331267
200123,2289.04000801127
200124,61183.03619073141
200125,680.7502134321038
200126,3197.4928860659984
200127,16227.218118018962
200128,1656.3297809718408
200129,5993.984265481227
200130,3871.6053758901835
200131,3073.474706856022
200132,1540.156541138379
200133,2746.2454098277776
200134,1214.4346127040985
200135,2877.3478789386218
